title,lines
All-sky search for short gravitational-wave bursts in the first part of the fourth LIGO-Virgo-KAGRA observing run,"['\\affiliation{Max Planck Institute for Gravitational Physics (Albert Einstein Institute), D-14476 Potsdam, Germany}', '\\affiliation{LIGO Hanford Observatory, Richland, WA 99352, USA}', '\\affiliation{Dipartimento di Farmacia, Universit\\`a di Salerno, I-84084 Fisciano, Salerno, Italy}', '\\affiliation{INFN, Sezione di Napoli, I-80126 Napoli, Italy}', '\\affiliation{University of Warwick, Coventry CV4 7AL, United Kingdom}', '\\affiliation{OzGrav, School of Physics \\& Astronomy, Monash University, Clayton 3800, Victoria, Australia}', '\\affiliation{The Pennsylvania State University, University Park, PA 16802, USA}', '\\affiliation{Max Planck Institute for Gravitational Physics (Albert Einstein Institute), D-30167 Hannover, Germany}', '\\affiliation{Leibniz Universit\\""{a}t Hannover, D-30167 Hannover, Germany}', '\\affiliation{University of Wisconsin-Milwaukee, Milwaukee, WI 53201, USA}', '\\affiliation{LIGO Laboratory, California Institute of Technology, Pasadena, CA 91125, USA}', '\\affiliation{Louisiana State University, Baton Rouge, LA 70803, USA}', '\\affiliation{Tata Institute of Fundamental Research, Mumbai 400005, India}', ""\\affiliation{Centre de Physique Th\\'eorique, Aix-Marseille Universit\\'e, Campus de Luminy, 163 Av. de Luminy, 13009 Marseille, France}"", ""\\affiliation{Universit\\'e catholique de Louvain, B-1348 Louvain-la-Neuve, Belgium}"", '\\affiliation{Queen Mary University of London, London E1 4NS, United Kingdom}', '\\affiliation{University of California, Davis, Davis, CA 95616, USA}', '\\affiliation{University of Minnesota, Minneapolis, MN 55455, USA}', ""\\affiliation{Instituto Nacional de Pesquisas Espaciais, 12227-010 S\\~{a}o Jos\\'{e} dos Campos, S\\~{a}o Paulo, Brazil}"", ""\\affiliation{Universit\\'e Paris Cit\\'e, CNRS, Astroparticule et Cosmologie, F-75013 Paris, France}"", '\\affiliation{Universit\\`a di Roma Tor Vergata, I-00133 Roma, Italy}', '\\affiliation{INFN, Sezione di Roma Tor Vergata, I-00133 Roma, Italy}', '\\affiliation{Universiteit Antwerpen, 2000 Antwerpen, Belgium}', '\\affiliation{International Centre for Theoretical Sciences, Tata Institute of Fundamental Research, Bengaluru 560089, India}', '\\affiliation{Gravitational Wave Science Project, National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka City, Tokyo 181-8588, Japan  }', '\\affiliation{Advanced Technology Center, National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka City, Tokyo 181-8588, Japan  }', '\\affiliation{Theoretisch-Physikalisches Institut, Friedrich-Schiller-Universit\\""at Jena, D-07743 Jena, Germany}', '\\affiliation{INFN Sezione di Torino, I-10125 Torino, Italy}', '\\affiliation{INFN, Sezione di Genova, I-16146 Genova, Italy}', '\\affiliation{Dipartimento di Fisica, Universit\\`a degli Studi di Genova, I-16146 Genova, Italy}', '\\affiliation{Max Planck Institute for Gravitational Physics (Albert Einstein Institute), D-30167 Hannover, Germany}', '\\affiliation{Leibniz Universit\\""{a}t Hannover, D-30167 Hannover, Germany}', ""\\affiliation{Univ. Savoie Mont Blanc, CNRS, Laboratoire d'Annecy de Physique des Particules - IN2P3, F-74000 Annecy, France}"", ""\\affiliation{Universit\\`a di Napoli ``Federico II'', I-80126 Napoli, Italy}"", '\\affiliation{INFN, Sezione di Napoli, I-80126 Napoli, Italy}', '\\affiliation{Cardiff University, Cardiff CF24 3AA, United Kingdom}', '\\affiliation{OzGrav, Australian National University, Canberra, Australian Capital Territory 0200, Australia}', '\\affiliation{LIGO Laboratory, Massachusetts Institute of Technology, Cambridge, MA 02139, USA}', ""\\affiliation{Univ. Savoie Mont Blanc, CNRS, Laboratoire d'Annecy de Physique des Particules - IN2P3, F-74000 Annecy, France}"", '\\affiliation{Cardiff University, Cardiff CF24 3AA, United Kingdom}', '\\affiliation{Maastricht University, 6200 MD Maastricht, Netherlands}', '\\affiliation{Nikhef, 1098 XG Amsterdam, Netherlands}', '\\affiliation{INFN, Sezione di Roma, I-00185 Roma, Italy}', ""\\affiliation{Universit\\`a di Roma ``La Sapienza'', I-00185 Roma, Italy}"", '\\affiliation{Aix Marseille Univ, CNRS, Centrale Med, Institut Fresnel, F-13013 Marseille, France}', '\\affiliation{LIGO Laboratory, California Institute of Technology, Pasadena, CA 91125, USA}', '\\affiliation{LIGO Laboratory, California Institute of Technology, Pasadena, CA 91125, USA}', '\\affiliation{LIGO Laboratory, California Institute of Technology, Pasadena, CA 91125, USA}', ""\\affiliation{Universit\\'e Paris-Saclay, CNRS/IN2P3, IJCLab, 91405 Orsay, France}"", '\\affiliation{University of Tokyo, Tokyo, 113-0033, Japan}', ""\\affiliation{Institut de F\\'isica d'Altes Energies (IFAE), The Barcelona Institute of Science and Technology, Campus UAB, E-08193 Bellaterra (Barcelona), Spain}"", ""\\affiliation{Gran Sasso Science Institute (GSSI), I-67100 L'Aquila, Italy}"", '\\affiliation{INFN, Laboratori Nazionali del Gran Sasso, I-67100 Assergi, Italy}', '\\affiliation{Max Planck Institute for Gravitational Physics (Albert Einstein Institute), D-30167 Hannover, Germany}', '\\affiliation{Leibniz Universit\\""{a}t Hannover, D-30167 Hannover, Germany}', '\\affiliation{University of Florida, Gainesville, FL 32611, USA}', '\\affiliation{Dipartimento di Scienze Matematiche, Informatiche e Fisiche, Universit\\`a di Udine, I-33100 Udine, Italy}']"
Multiphase Astrophysics to Unveil the Virgo Environment (MAUVE),[]
Halo Lightcones with Optimised Orientation and Interpolation in Cosmological Simulations -- an application to mock H$α$ selected galaxies,[]
Numerical analysis of quasiperiodic oscillations in the Hartle-Thorne spacetime,"['\\def\\pasj{Publ. Astr. Soc. Japan }', '$^1$National Nanotechnology Laboratory of Open Type,  Almaty 050040, Kazakhstan.\\\\', '$^2$Al-Farabi Kazakh National University, Al-Farabi ave. 71, 050040 Almaty , Kazakhstan.\\\\', '$^3$Institute of Nuclear Physics, Ibragimova, 1, 050032 Almaty, Kazakhstan.\\\\', '$^4$Universit\\`a di Camerino, Via Madonna delle Carceri 9, 62032 Camerino, Italy\\\\', '$^5$Instituto de Ciencias Nucleares, Universidad Nacional Aut\\`onoma de M\\`exico, Mexico.\\\\', '$^6$Dipartimento di Fisica and Icra, Universit\\`a di Roma “La Sapienza”, Roma, Italy.}']"
Synthesizer: a Software Package for Synthetic Astronomical Observables,[]
XRISM/Resolve observations of Hercules X-1: vertical structure and kinematics of the disk wind,[]
A unified model for long-period radio transients and white dwarf binary pulsars,"['\\item International Centre for Radio Astronomy Research, Curtin University, Kent St, Bentley WA 6102, Australia', '\\item Institute of Space Sciences (ICE, CSIC), Campus UAB, Carrer de Can Magrans s/n, 08193, Barcelona, Spain', '\\item Institut d’Estudis Espacials de Catalunya (IEEC), Esteve Terradas 1, RDIT Building, 08860, Castelldefels, Spain', '\\item National Radio Astronomy Observatory, Socorro, NM 87801, USA', '\\item Australia Telescope National Facility, CSIRO, Space \\& Astronomy, Epping, New South Wales, Australia']"
Concurrent Accretion and Migration of Giant Planets in their Natal Disks with Consistent Accretion Torque (II): Parameter Survey and Condition for Outward Migration,[]
Characterization of type Ibn SNe,[]
Inferring cosmological parameters from galaxy and dark sirens cross-correlation,[]
NASA Exoplanet Exploration Program (ExEP) Science Gap List,[]
Assessing Ocean World Habitability with HWO,"['\\vspace{0.3 cm}\\affil{$^1$\\small\\it Johns Hopkins University Applied Physics Laboratory, Laurel, Maryland, USA}', '\\vspace{0.1 cm}\\affil{$^2$\\small\\it NASA Goddard Space Flight Center, Greenbelt, Maryland, USA}', '\\affil{$^3$\\small\\it University of Maryland, Baltimore, Maryland, USA}}', '\\affil{$^4$\\small\\it Southwest Research Institute, San Antonio, TX, USA}', '\\affil{$^5$\\small\\it Jet Propulsion Laboratory California Institute of Technology, Pasadena, California, USA}']"
Rediscovering the Milky Way with an orbit superposition approach and APOGEE data V. The disc growth and history of star formation,[]
The high-speed X-ray camera on AXIS: design and performance updates,[]
Biasing from galaxy trough and peak profiles with the DES Y3 redMaGiC galaxies and the weak lensing mass map,[]
Free Floating or Merely Detached?,"['\\affiliation{Canadian Institute for Theoretical Astrophysics, 60 St George St Toronto, ON M5S 3H8, Canada}', 'Toronto, Toronto, Canada}']"
SpecpolFlow: a new software package for spectropolarimetry using Python,[]
Long Secondary Periods in Red Giants: AAVSO Observations and the Eclipse Hypothesis,[]
JWST's PEARLS: Temperatures of Nine Highly Magnified Stars in a Galaxy at Redshift z = 0.94 and Simulated Stellar Population Dependence on Stellar Metallicity and the Initial Mass Function,"['116 Church Street SE, Minneapolis, MN 55455, USA', '\\affiliation{School of Earth and Space Exploration, Arizona State University, Tempe, AZ 85287-6004, USA}', '116 Church Street SE, Minneapolis, MN 55455, USA', '\\affiliation{School of Earth and Space Exploration, Arizona State University, Tempe, AZ 85287-6004, USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Department of Physics, The University of Hong Kong, Pokfulam Road, Hong Kong}', ""\\affiliation{Donostia International Physics Center, DIPC, Basque Country, San Sebasti\\'an, 20018, Spain}"", '\\affiliation{Department of Physics, University of Basque Country UPV/EHU, Bilbao, Spain}', '\\affiliation{Ikerbasque, Basque Foundation for Science, Bilbao, Spain}', '\\affiliation{Department of Physics, Oklahoma State University, 145 Physical Sciences Bldg, Stillwater, OK 74078, USA}', 'University of Manchester, Oxford Road, Manchester M13 9PL, UK}', 'Tempe, AZ 85287-1404, USA}', ""\\affiliation{IFCA, Instituto de F\\'isica de Cantabria (UC-CSIC), Av. de Los Castros s/n, 39005 Santander, Spain}"", '\\affiliation{Department of Physics, University of Louisville, Natural Science Building 102, 40292 KY Louisville, USA}', 'Baltimore, MD 21218, USA}', '\\affiliation{Department of Physics, The University of Hong Kong, Pokfulam Road, Hong Kong}', '\\affiliation{Physics Department, Ben-Gurion University of the Negev, P.O. Box 653, Be’er-Sheva 84105, Israel}', ""\\affiliation{IFCA, Instituto de F\\'isica de Cantabria (UC-CSIC), Av. de Los Castros s/n, 39005 Santander, Spain}"", '\\affiliation{Department of Astronomy, University of Maryland, College Park, MD 20742, USA}', '\\affiliation{Department of Physics, University of Louisville, Natural Science Building 102, Louisville, KY 40292, USA}', '\\affiliation{Department of Physics and Astronomy, University of Missouri - Columbia, Columbia, MO 65201, USA}', '\\affiliation{Department of Physics and Astronomy, University of Missouri - Columbia, Columbia, MO 65201, USA}', '\\affiliation{Physics Department, Ben-Gurion University of the Negev, P.O. Box 653, Be’er-Sheva 84105, Israel}']"
Assessing the dark matter content of two quasar host galaxies at z~6 through gas kinematics,"['\\affiliation{Kavli Institute for the Physics and Mathematics of the Universe (Kavli IPMU, WPI), UTIAS, Tokyo Institutes for Advanced Study, University of Tokyo, Chiba, 277-8583, Japan}', '\\affiliation{Department of Astronomy, School of Physics, Peking University, Beijing 100871, P. R. China}', '\\affiliation{Kavli Institute for Astronomy and Astrophysics, Peking University, Beijing 100871, P. R. China}', '\\affiliation{Kavli Institute for the Physics and Mathematics of the Universe (Kavli IPMU, WPI), UTIAS, Tokyo Institutes for Advanced Study, University of Tokyo, Chiba, 277-8583, Japan}', '\\affiliation{Department of Astronomy, School of Science, The University of Tokyo, 7-3-1 Hongo, Bunkyo, Tokyo 113-0033, Japan}', '\\affiliation{Center for Data-Driven Discovery, Kavli IPMU (WPI), UTIAS, The University of Tokyo, Kashiwa, Chiba 277-8583, Japan}', '\\affiliation{Center for Astrophysical Sciences, Department of Physics \\& Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA}', '\\affiliation{Department of Astronomy, The University of Texas at Austin, Austin, TX, USA}', '\\affiliation{Department of Astronomy, School of Physics, Peking University, Beijing 100871, P. R. China}', '\\affiliation{Kavli Institute for Astronomy and Astrophysics, Peking University, Beijing 100871, P. R. China}', '\\affiliation{Kavli Institute for Astronomy and Astrophysics, Peking University, Beijing 100871, P. R. China}', '\\affiliation{Department of Astronomy, School of Physics, Peking University, Beijing 100871, P. R. China}', ""\\affiliation{Dipartimento di Fisica, Universit\\'a di Trieste, Sezione di Astronomia, Via G.B. Tiepolo 11, I-34131 Trieste, Italy}"", '\\affiliation{INAF - Osservatorio Astronomico di Trieste, Via G. B. Tiepolo 11, I-34131 Trieste, Italy}', '\\affiliation{Scuola Normale Superiore, Piazza dei Cavalieri 7, I-56126 Pisa, Italy}', '\\affiliation{Dipartimento di Fisica e Astronomia, Università di Firenze, Via G. Sansone 1, I-50019, Sesto F.no (Firenze), Italy}', '\\affiliation{INAF — Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, I-50125, Florence, Italy}', '\\affiliation{Department of Physics, University of Oxford, Denys Wilkinson Building, Keble Road, Oxford OX1 3RH, UK}', '\\affiliation{Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave., Cambridge CB3 0HE, UK}', '\\affiliation{Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK}', '\\affiliation{Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave., Cambridge CB3 0HE, UK}', '\\affiliation{Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK}', '\\affiliation{Department of Physics \\& Astronomy, University College London, Gower Street, London WC1E 6BT, UK}', '\\affiliation{National Astronomical Research Institute of Thailand, Don Kaeo, Mae Rim, Chiang Mai 50180, Thailand}', '\\affiliation{Department of Physics, Faculty of Science, Chulalongkorn University, 254 Phayathai Road, Pathumwan, Bangkok 10330, Thailand}', '\\affiliation{Max-Planck-Institut f\\""{u}r extraterrestrische Physik (MPE), Giessenbachstr. 1, D-85748 Garching, Germany}', '\\affiliation{Max-Planck-Institut f\\""{u}r extraterrestrische Physik (MPE), Giessenbachstr. 1, D-85748 Garching, Germany}', '\\affiliation{Max-Planck-Institut f\\""{u}r extraterrestrische Physik (MPE), Giessenbachstr. 1, D-85748 Garching, Germany}']"
Advanced System Engineering Approaches to Emerging Challenges in Planetary and Deep-Space Exploration,"['\\institute{Escuela Técnica Superior de Ingeniería (ICAI), Universidad Pontificia Comillas, 28015 Madrid, Spain', '\\and Department of Computer Applications in Science \\& Engineering, BARCELONA Supercomputing Center, 08034 Barcelona, Spain', '\\and Dept. of Mechanical Engineering, University of Maryland, College Park, USA', '\\and School of Engineering, EPFL, 1015 Lausanne, Switzerland', '\\and College of Engineering, University of Michigan, Ann Arbor, USA', '\\and Grainger College of Engineering, University of Illinois at Urbana-Champaign, USA', '\\and Dept. of Mechanical Engineering, Iowa State University, USA', '\\and Dept. of Mechanical Engineering, University of Wisconsin-Madison, USA', '\\and Departamento de Informática e Ingeniería de Sistemas, Universidad de Zaragoza, 50009 Zaragoza, Spain', ""\\and Estudis d'Informàtica, Multimèdia i Telecomunicació, Universitat Oberta de Catalunya, 08018 Barcelona, Spain}"", ""Recent successful missions, including NASA's Perseverance rover, China's Tianwen-1 \\cite{chen2024_2}, and ESA's ExoMars \\cite{gonzalez2024}, demonstrate the increasing global interest in planetary exploration \\cite{barth2024,brinkmann2025}. However, these missions reveal persistent challenges in several domains: power generation and distribution in dusty, low-irradiance environments; reliable communication across vast distances; precise navigation without GPS infrastructure; and instrumentation capable of withstanding extreme temperatures and radiation \\cite{deCurto2023_2}. The projects presented herein directly address these challenges through novel applications of existing technologies and development of new approaches.""]"
dfreproject: A Python package for astronomical reprojection,[]
In Search of the Unknown Unknowns: A Multi-Metric Distance Ensemble for Out of Distribution Anomaly Detection in Astronomical Surveys,[]
Identifying Habitable Exoplanets with Radio Telescopes on the Lunar Farside,[]
Enhancements in velocity-dependent dark matter annihilation in Galactic subhalos,[]
The Youngest Star Clusters in the Large Magellanic Cloud,[]
"Joint X-ray, kinetic Sunyaev-Zeldovich, and weak lensing measurements: toward a consensus picture of efficient gas expulsion from groups and clusters",[]
The effect of a short mean free path on HII regions and 21-cm tomography during reionization,[]
Extracting local velocity from cosmic dipole using simulations,"['$^{1}$Department of Physics, Indian Institute of Technology, Kanpur 208016, India\\\\', '$^{2}$Department of Space, Planetary \\& Astronomical Sciences \\& Engineering(SPASE), Indian Institute of Technology, Kanpur 208016, India']"
J-HERTz: J-PLUS Heritage Exploration of Radio Targets at z $<$ 5,[]
Revisiting the Gas Dynamics of Henize 2-10: Possible Drivers of the Starburst,[]
The 2MIG isolated AGNs -- 2. X-ray general properties and peculiarities,"['$^{1}$Department for Extragalactic Astronomy and Astroinformatics, Main Astronomical Observatory of the National Academy of Sciences of Ukraine \\\\27, Akademik Zabolotnyi St., Kyiv 03123, Ukraine']"
Coronal mass ejection arrival forecasting with the drag-based assimilation of satellite observations,[]
Cosmological Constraints on Neutrino Masses in a Second-Order CPL Dark Energy Model,"['Department of Physics, IIT Hyderabad Kandi, Telangana 502284,  India}']"
On the presence of a fifth force at the Galactic Center,"['LIRA, Observatoire de Paris, Université PSL, CNRS, Sorbonne Université, Université de Paris, 5 place Jules Janssen, 92195 Meudon, France \\and', 'Max Planck Institute for Extraterrestrial Physics, Giessenbachstraße 1, 85748 Garching, Germany \\and', 'Univ. Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France \\and', 'European Southern Observatory, Karl-Schwarzschild-Straße 2, 85748 Garching, Germany \\and', 'Max Planck Institute for Astronomy, Königstuhl 17, 69117 Heidelberg, Germany \\and', '1st Institute of Physics, University of Cologne, Zülpicher Straße 77, 50937 Cologne, Germany \\and', 'CENTRA - Centro de Astrofísica e Gravitação, IST, Universidade de Lisboa, 1049-001 Lisboa, Portugal \\and', 'Universidade de Lisboa - Faculdade de Ciências, Campo Grande, 1749-016 Lisboa, Portugal \\and', 'European Southern Observatory, Casilla 19001, Santiago 19, Chile \\and', 'Faculdade de Engenharia, Universidade do Porto, rua Dr. Roberto Frias, 4200-465 Porto, Portugal \\and', 'Departments of Physics \\& Astronomy, Le Conte Hall, University of California, Berkeley, CA 94720, USA \\and', 'Max Planck Institute for Astrophysics, Karl-Schwarzschild-Straße 1, 85748 Garching, Germany \\and', 'Max Planck Institute for Radio Astronomy, auf dem Hügel 69, 53121 Bonn, Germany \\and', 'Institute of Multidisciplinary Mathematics, Universitat Politècnica de València, València, Spain \\and']"
"Massive stars exploding in a He-rich circumstellar medium. XI. Diverse evolution of five Ibn SNe 2020nxt, 2020taz, 2021bbv, 2023utc and 2024aej","['\\label{inst1}School of Physics and Astronomy, Beijing Normal University, Beijing 100875, China \\and', '\\label{inst2}Department of Physics, Faculty of Arts and Sciences, Beijing Normal University, Zhuhai 519087, China \\and', ""\\label{inst3}INAF - Osservatorio Astronomico di Padova, Vicolo dell'Osservatorio 5, 35122 Padova, Italy \\and"", '\\label{inst6}Yunnan Observatories, Chinese Academy of Sciences, Kunming 650216, China \\and', '\\label{inst7}International Centre of Supernovae, Yunnan Key Laboratory, Kunming 650216, China \\and', '\\label{inst8}Key Laboratory for the Structure and Evolution of Celestial Objects, Chinese Academy of Sciences, Kunming 650216, China \\newpage \\and', ""\\label{inst45}School of Physics, O'Brien Centre for Science North, University College Dublin, Belfield, Dublin 4, Ireland \\and"", '\\label{inst5}INAF - Osservatorio Astronomico di Brera, Via E. Bianchi 46, 23807 Merate (LC), Italy \\and', '\\label{inst46}Department of Astronomy, Xiamen University, Xiamen, Fujian 361005, China \\and', '\\label{inst36}Department of Physics, Tsinghua University, Beijing 100084, China \\and', ""\\label{inst30}INAF - Osservatorio Astronomico d'Abruzzo, Via M. Maggini snc, 64100 Teramo, Italy \\and"", '\\label{inst9}Las Cumbres Observatory, 6740 Cortona Drive, Suite 102, Goleta, CA 93117-5575, USA \\and', '\\label{inst10}Department of Physics, University of California, Santa Barbara, CA 93106-9530, USA \\and', '\\label{inst15}Institute of Space Sciences (ICE, CSIC), Campus UAB, Carrer de Can Magrans, s/n, E-08193 Barcelona, Spain \\and', '\\label{inst55}Institut f\\""ur Theoretische Physik, Goethe Universit\\""at, Max-von-Laue-Str. 1, 60438 Frankfurt am Main, Germany \\and', '\\label{inst19}Center for Astrophysics | Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138-1516, USA  \\and', '\\label{inst20}The NSF AI Institute for Artificial Intelligence and Fundamental Interactions, USA \\and', '\\label{inst51}Tuorla Observatory, Department of Physics and Astronomy, University of Turku, FI-20014 Turku, Finland \\and', '\\label{inst43}Key Laboratory of Optical Astronomy, National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China \\and', '\\label{inst17}The Oskar Klein Centre, Department of Astronomy, Stockholm University, AlbaNova, SE-10691 Stockholm, Sweden \\and', '\\label{inst52}Astrophysics Research Institute, Liverpool John Moores University, IC2, Liverpool Science Park, 146 Brownlow Hill, Liverpool L3 5RF, UK \\and', '\\label{inst53}Max-Planck-Institut f\\""ur Astrophysik, Karl-Schwarzschild Str. 1, D-85748 Garching, Germany \\and', 'School of Physics and Astronomy, University of Leicester, University Road, Leicester LE1 7RH, UK \\and', '\\label{inst58}College of Science, Chongqing University of Posts and Telecommunications, Chongqing 400065, China \\and', ""\\label{inst48}Astrophysics Research Centre, School of Mathematics and Physics, Queen's University Belfast, BT7 1NN, UK \\and"", '\\label{inst47}Astrophysics sub-Department, Department of Physics, University of Oxford, Keble Road, Oxford, OX1 3RH, UK \\and', '\\label{inst49}Department of Physics and Astronomy, Aarhus University, Ny Munkegade 120, DK-8000 Aarhus C, Denmark \\and', '\\label{inst61}Adler Planetarium, 1300 S. DuSable Lake Shore Drive, Chicago, IL 60605, USA \\and', '\\label{inst41}Department of Physics, Stellenbosch University, Matieland 7602, South Africa \\and', '\\label{inst42}National Institute for Theoretical and Computational Sciences (NITheCS), South Africa \\and', '\\label{inst62}Purple Mountain Observatory, Chinese Academy of Sciences, Nanjing, 210023, China \\and', ""\\label{inst60}Institute for Astronomy, University of Hawai'i, 2680 Woodlawn Drive, Honolulu, HI 96822, USA \\and"", ""\\label{inst33}Institut d'Estudis Espacials de Catalunya (IEEC), 08860 Castelldefels (Barcelona), Spain \\and"", '\\label{inst54}Finnish Centre for Astronomy with ESO (FINCA), Quantum, Vesilinnantie 5, University of Turku, FI-20014 Turku, Finland \\and', '\\label{inst101}School of Physics and Electrical Engineering, Liupanshui Normal University, Liupanshui, Guizhou, 553004, China \\and', '\\label{inst57}Niels Bohr Institute, University of Copenhagen, Jagtvej 128, 2200 København N, Denmark \\and', '\\label{inst40}School of Physics and Electronic Information, Jiangsu Second Normal University, Nanjing, Jiangsu 211200, China \\and', '\\label{inst37}Institute for Frontier in Astronomy and Astrophysics, Beijing Normal University, Beijing 102206, China \\and', '\\label{inst38}Advanced Institute of Natural Sciences, Beijing Normal University, Zhuhai 519087, China']"
