title,lines
Catastrophic disruption of asteroid 2023 CX1 and implications for planetary defense,"[""\\affil[1]{\\orgdiv{FRIPON}, \\orgname{LTE, Observatoire de Paris, PSL Research University, Sorbonne Universit\\'{e}, CNRS, Universit\\'{e} Lille}, \\orgaddress{\\street{c/o 77 av. Denfert-Rochereau},  \\city{Paris}, \\postcode{75014}, \\country{France}}}"", ""\\affil[2]{\\orgdiv{Plan\\'etarium de Montr\\'eal}, \\orgname{Espace pour la Vie}, \\orgaddress{\\street{4801 av. Pierre-de Coubertin},  \\city{Montr\\'eal}, \\postcode{H1V 3V4}, \\state{Qu\\'ebec}, \\country{Canada}}}"", '\\affil[3]{\\orgdiv{Department of Physics and Astronomy}, \\orgname{The University of Western Ontario}, \\orgaddress{\\street{1151 Richmond Street},  \\city{London}, \\postcode{N6A 3K7}, \\state{Ontario}, \\country{Canada}}}', ""\\affil[4]{\\orgdiv{Mus\\'{e}um National d'Histoire Naturelle}, \\orgname{IMPMC}, \\orgaddress{\\street{61 rue Buffon},  \\city{Paris}, \\postcode{75005}, \\country{France}}}"", ""\\affil[5]{\\orgdiv{GEOPS}, \\orgname{Universit\\'{e} Paris-Saclay}, \\orgaddress{\\street{Rue du Belv\\'{e}d\\`{e}re B\\^{a}timent 504},  \\city{Orsay}, \\postcode{91400}, \\country{France}}}"", '\\affil[6]{\\orgdiv{PatriNat}, \\orgname{MNHN, OFB, IRD, CNRS}, \\orgaddress{\\street{36 rue Geoffroy-Saint-Hilaire},  \\city{Paris}, \\postcode{75005}, \\country{France}}}', ""\\affil[7]{\\orgname{Laboratoire d'Astrophysique de Marseille}, \\orgaddress{\\street{38 Rue Fr\\'{e}d\\'{e}ric Joliot Curie},  \\city{Marseille}, \\postcode{13013}, \\country{France}}}"", '\\affil[8]{\\orgname{Naturhistorisches Museum Wien}, \\orgaddress{\\street{Burgring 7},  \\city{Vienna}, \\postcode{1010}, \\country{Austria}}}', '\\affil[9]{\\orgname{Natural History Museum Abu Dhabi}, \\orgaddress{\\street{Jacques Chirac street,  Saadiyat Island},  \\city{Abu Dhabi}, \\country{United Arab Emirates}}}', '\\affil[10]{\\orgname{CNRS, Aix-Marseille Univ, IRD, INRAE, CEREGE}, \\orgaddress{ \\city{Aix-en-Provence}, \\country{France}}}', '\\affil[11]{\\orgname{Astronomical Institute of the Romanian Academy}, \\orgaddress{\\street{5 Cu\\c{t}itul de Argint},  \\city{Bucharest}, \\postcode{40557}, \\country{Romania}}}', '\\affil[12]{\\orgname{International Meteor Organization}, \\orgaddress{\\street{Mattheessensstraat 60},  \\city{Hove}, \\postcode{2540}, \\country{Belgium}}}', ""\\affil[13]{\\orgname{Institut Polytechnique des Sciences Avanc\\'{e}es IPSA}, \\orgaddress{\\street{63 boulevard de Brandebourg},  \\city{Ivry-sur-Seine}, \\postcode{F-94200}, \\country{France}}}"", ""\\affil[14]{\\orgdiv{SYRTE, CNRS}, \\orgname{Observatoire de Paris, Universit\\'{e} PSL, Sorbonne Universit\\'{e}s}, \\orgaddress{\\street{61 avenue de l’Observatoire},  \\city{Paris}, \\postcode{75014}, \\country{France}}}"", ""\\affil[15]{\\orgdiv{Institut Pytheas}, \\orgname{Observatoire des Sciences de l'Univers}, \\orgaddress{\\street{38 Rue Fr\\'{e}d\\'{e}ric Joliot Curie},  \\city{Marseille}, \\postcode{13013}, \\country{France}}}"", '\\affil[16]{\\orgname{Astronomical Institute of the Czech Academy of Sciences}, \\orgaddress{\\street{Fri\\v{c}ova 298},  \\city{Ond\\v{r}ejov}, \\postcode{25165}, \\country{Czech Republic}}}', '\\affil[17]{\\orgdiv{Space Science and Technology Centre and International Centre for Radio Astronomy Research}, \\orgname{Curtin University}, \\orgaddress{\\street{GPO Box U1987},  \\city{Perth}, \\postcode{6845}, \\state{WA}, \\country{Australia}}}', '\\affil[18]{\\orgdiv{ESA NEO Coordination Centre}, \\orgname{Planetary Defence Office}, \\orgaddress{\\street{Largo Galileo Galilei, 1},  \\city{Frascati (RM)}, \\postcode{00044}, \\country{Italy}}}', '\\affil[19]{\\orgname{Jet Propulsion Laboratory, California Institute of Technology}, \\orgaddress{\\street{4800 Oak Grove Dr.},  \\city{Pasadena}, \\postcode{91109}, \\state{CA}, \\country{USA}}}', '\\affil[20]{\\orgdiv{18, Konkoly Observatory}, \\orgname{HUN-REN Research Centre for Astronomy and Earth Sciences}, \\orgaddress{\\street{Konkoly-Thege Miklós út 15-17},  \\city{Budapest}, \\postcode{H-1121}, \\country{Hungary}}}', '\\affil[21]{\\orgdiv{Eötvös Loránd University}, \\orgname{Institute of Physics and Astronomy}, \\orgaddress{\\street{H-1117},  \\city{Budapest}, \\postcode{38000}, \\country{Hungary}}}', '\\affil[22]{\\orgname{Lowell Observatory}, \\orgaddress{\\street{1400 W Mars Hill Road},  \\city{Flagstaff}, \\postcode{86001}, \\state{AZ}, \\country{USA}}}', '\\affil[23]{\\orgdiv{Departamento de Física, Ingeniería de Sistemas y Teoría de la Señal}, \\orgname{Universidad de Alicante}, \\orgaddress{\\street{Carr. de San Vicente del Raspeig, s/n,},  \\city{Alicante}, \\postcode{03690}, \\country{Spain}}}', ""\\affil[24]{\\orgdiv{Institut de Ci\\`{e}ncies del Cosmos (ICCUB)}, \\orgname{Universitat de Barcelona (IEEC-UB)}, \\orgaddress{\\street{Carrer de Mart\\'{\\i} i Franqu\\`{e}s, 1},  \\city{Barcelona}, \\postcode{08028}, \\country{Spain}}}"", '\\affil[25]{\\orgname{CEA}, \\orgaddress{\\street{DAM DIF},  \\city{Arpajon}, \\postcode{F-91297}, \\country{France}}}', '\\affil[26]{\\orgname{Royal Netherlands Meteorological Institute}, \\orgaddress{\\street{Utrechtseweg 297},  \\city{De Bilt}, \\postcode{3731 GA}, \\country{The Netherlands}}}', '\\affil[26]{\\orgname{Royal Netherlands Meteorological Institute}, \\orgaddress{\\street{Utrechtseweg 297},  \\city{De Bilt}, \\postcode{3731 GA}, \\country{The Netherlands}}}', '\\affil[27]{\\orgname{Delft University of Technology}, \\orgaddress{\\street{Kluyverweg 1},  \\city{Delft}, \\postcode{2629HS}, \\country{The Netherlands}}}', '\\affil[27]{\\orgname{Delft University of Technology}, \\orgaddress{\\street{Kluyverweg 1},  \\city{Delft}, \\postcode{2629HS}, \\country{The Netherlands}}}', '\\affil[28]{\\orgdiv{Inst. für Geochemie und Petrologie}, \\orgname{ETH Zürich}, \\orgaddress{\\street{Clausiusstrasse 25},  \\city{8092 Zürich} \\country{Switzerland}}}', ""\\affil[29]{\\orgname{Univ. Brest, CNRS, Ifremer, IRD, LEMAR,\xa0Institut Universitaire Europ\\'{e}en de la Mer (IUEM)}, \\orgaddress{\\street{rue Dumont d’Urville},  \\city{Plouzan\\'{e}}, \\postcode{29280}, \\country{France}}}"", ""\\affil[30]{\\orgdiv{Institut Universitaire de France}, \\orgname{Universit\\'{e} de Bretagne Occidentale}, \\orgaddress{\\street{3 Rue Matthieu Gallou},  \\city{Brest}, \\postcode{29200}, \\country{France}}}"", '\\affil[31]{\\orgdiv{Faculty of Mathematics, Physics and Informatics}, \\orgname{Comenius University}, \\orgaddress{\\street{Mlynska Dolina F-1},  \\city{Bratislava}, \\postcode{84248}, \\country{Slovakia}}}', '\\affil[32]{\\orgdiv{University of Vienna}, \\orgname{Faculty of Physics, Isotope Physics}, \\orgaddress{\\street{Waehringer Str. 17},  \\city{Vienna}, \\postcode{A-1090}, \\country{Austria}}}', '\\affil[33]{\\orgdiv{Faculty of Aerospace Engineering}, \\orgname{Delft University of Technology}, \\orgaddress{\\street{Kluyverweg 1},  \\city{Delft}, \\postcode{2629HS}, \\country{The Netherlands}}}', '\\affil[33]{\\orgdiv{Faculty of Aerospace Engineering}, \\orgname{Delft University of Technology}, \\orgaddress{\\street{Kluyverweg 1},  \\city{Delft}, \\postcode{2629HS}, \\country{The Netherlands}}}', '\\affil[34]{\\orgname{Naturalis Biodiversity Centre}, \\orgaddress{\\street{Darwinweg 2},  \\city{Leiden}, \\postcode{2333 CR}, \\country{The Netherlands}}}', '\\affil[34]{\\orgname{Naturalis Biodiversity Centre}, \\orgaddress{\\street{Darwinweg 2},  \\city{Leiden}, \\postcode{2333 CR}, \\country{The Netherlands}}}', '\\affil[35]{\\orgname{Agricultural University of Athens}, \\orgaddress{\\street{Iera Odos 75},  \\city{Athens}, \\postcode{11855}, \\country{Greece}}}', ""\\affil[36]{\\orgdiv{Charles University}, \\orgname{Faculty of Mathematics and Physics, Institute of Astronomy}, \\orgaddress{\\street{V~Hole{\\v s}ovi{\\v c}k{\\'a}ch 2},  \\city{Prague}, \\postcode{18000}, \\country{Czech Republic}}}"", '\\affil[37]{\\orgname{European Southern Observatory}, \\orgaddress{\\street{Karl-Schwarzschild-Straße 2},  \\city{Garching}, \\postcode{85748}, \\country{Germany}}}', ""\\affil[38]{\\orgname{Universit\\'{e} de Strasbourg}, \\orgaddress{\\street{5 rue Ren\\'{e} Descartes},  \\city{Strasbourg}, \\postcode{67084}, \\country{France}}}"", '\\affil[39]{\\orgname{Schiaparelli Observatory}, \\orgaddress{\\street{Campo dei Fiori},  \\city{Varese}, \\postcode{21100}, \\country{Italy}}}', '\\affil[40]{\\orgname{Saint-Pardon-de-Conques Observatory}, \\orgaddress{\\street{Rue des Roberts},  \\city{Saint-Pardon-de-Conques}, \\postcode{33210}, \\country{France}}}', '\\affil[41]{\\orgname{Dax Observatory}, \\orgaddress{\\street{Rue Pascal Lafitte},  \\city{Dax}, \\postcode{40100}, \\country{France}}}', '\\affil[42]{\\orgname{Vi\\v{s}njan Observatory}, \\orgaddress{\\street{Istarska 5},  \\city{Visnjan}, \\postcode{52463-HR}, \\country{Croatia}}}', ""\\affil[43]{\\orgname{SATINO Remote Observatory}, \\orgaddress{\\street{1912 route de l'Observatoire},  \\city{Saint-Michel-L'Observatoire}, \\postcode{04870}, \\country{France}}}"", '\\affil[44]{\\orgname{Astronomical Society Istra Pula}, \\orgaddress{\\street{Monte Zaro 2},  \\city{Pula}, \\postcode{52100}, \\country{Croatia}}}', '\\affil[45]{\\orgname{Flint House}, \\orgaddress{\\street{40 Medcroft Road},  \\city{Tackley}, \\postcode{OX5 3AH}, \\state{Oxfordshire}, \\country{UK}}}', '\\affil[46]{\\orgname{Th\\""uringer Landessternwarte Tautenburg}, \\orgaddress{\\street{Sternwarte 5},  \\city{Tautenburg}, \\postcode{D-07778}, \\country{Germany}}}', '\\affil[47]{\\orgdiv{CNRS, IPAG}, \\orgname{Univ. Grenoble Alpes}, \\orgaddress{\\street{414 rue de la piscine},  \\city{Grenoble}, \\postcode{38000}, \\country{France}}}', '\\affil[48]{\\orgdiv{Asteroid Threat Assessment Project}, \\orgname{NASA Ames Research Center}, \\orgaddress{\\street{Mail Stop 244-11},  \\city{Moffett Field}, \\postcode{94035}, \\state{CA}, \\country{USA}}}', '\\affil[49]{\\orgname{SETI Institute}, \\orgaddress{\\street{339 Bernardo Ave},  \\city{Mountain View}, \\postcode{94043}, \\state{CA}, \\country{USA}}}']"
"Asteroseismology of the G8 subgiant beta Aquilae with SONG-Tenerife, SONG-Australia and TESS",[]
Characterizing the outer disk of eXtended-UV galaxies in the optical domain with deep surveys,[]
A 16 Myr super-Neptune in Upper-Centaurus Lupus and a preliminary survey of transiting planets in Sco-Cen with TESS,[]
A High-resolution Study of the Cold Neutral Medium in and around 30 Doradus,"['\\affiliation{School of Natural Sciences, Private Bag 37, University of Tasmania, Hobart, TAS, 7001, Australia}', '\\affiliation{Department of Astronomy, University of Wisconsin-Madison, 475 N. Charter St., Madison, WI 53703, USA}', '\\affiliation{Research School of Astronomy and Astrophysics, The Australian National University, Canberra, ACT 2611, Australia}', ""\\affiliation{School of Physical Sciences and Nanotechnology, Yachay Tech University, Hacienda San Jos\\'e S/N, 100119, Urcuqu\\'{\\i}, Ecuador}"", '\\affiliation{{College of Sciences and Engineering, Universidad San Francisco de Quito, Quito, Ecuador}}', '\\affiliation{Department of Physics and Astronomy, Western Kentucky University, Bowling Green, KY 42101, USA}', '\\affiliation{Caltech Owens Valley Radio Observatory, Pasadena, CA 91125, USA}', '\\affiliation{International Centre for Radio Astronomy Research (ICRAR), Curtin University, Bentley, WA 6102, Australia}', '\\affiliation{{CSIRO Space and Astronomy, 26 Dick Perry Avenue, Kensington, 6151, WA, Australia}}', '\\affiliation{Department of Astrophysical Sciences, Princeton University, 4 Ivy Lane, Princeton, NJ 08544, USA}', '\\affiliation{Department of Physics \\& Astronomy, University of Calgary, Calgary, AB T2N 1N4, Canada}']"
Radio Science Investigations for the Heavy Metal Mission to Asteroid (216) Kleopatra,[]
SCOTCH III: Complete search for Hypercompact HII regions in the fourth quadrant,[]
The ALMA-QUARKS Survey: III. Clump-to-core fragmentation and search for high-mass starless cores,"['\\affiliation{School of physics and astronomy, Yunnan University, Kunming, 650091, PR China}', '\\affiliation{School of physics and astronomy, Yunnan University, Kunming, 650091, PR China}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, Peoples Republic of China}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, Peoples Republic of China}', ""\\affiliation{Kavli Institute for Astronomy and Astrophysics, Peking University, 5 Yiheyuan Road, Haidian District, Beijing 100871, People's Republic of China}"", ""\\affiliation{Department of Astronomy, Peking University, 100871, Beijing, People's Republic of China}"", '\\affiliation{School of physics and astronomy, Yunnan University, Kunming, 650091, PR China}', '\\affiliation{Indian Institute of Space Science and Technology, Thiruvananthapuram 695 547, Kerala, India}', ""\\affiliation{Departamento de Astronom\\'ia, Universidad de Chile, Casilla 36-D, Santiago, Chile}"", '\\affiliation{Chinese Academy of Sciences South America Center for Astronomy, National Astronomical Observatories, Chinese Academy of Sciences, Beijing, 100101, PR China}', '\\affiliation{Chinese Academy of Sciences South America Center for Astronomy, National Astronomical Observatories, Chinese Academy of Sciences, Beijing, 100101, PR China}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, Peoples Republic of China}', 'People’s Republic of China}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, Peoples Republic of China}', ""\\affiliation{Departamento de Astronom\\'ia, Universidad de Chile, Casilla 36-D, Santiago, Chile}""]"
A GLIMPSE of Intermediate Mass Black holes in the epoch of reionization: Witnessing the Descendants of Direct Collapse?,"['\\affiliation{David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada}', '\\affiliation{David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada}', '\\affiliation{Dunlap Institute for Astronomy and Astrophysics, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada}', 'MIT Kavli Institute for Astrophysics and Space Research, 70 Vassar Street, Cambridge, MA 02139, USA}', '\\affiliation{Department of Astronomy, The University of Texas at Austin, Austin, TX 78712, USA}', '\\affiliation{Cosmic Frontier Center, The University of Texas at Austin, Austin, TX 78712, USA}', ""\\affiliation{Institut d'Astrophysique de Paris, UMR 7095, CNRS, and Sorbonne Universit\\'e, 98 bis boulevard Arago, 75014 Paris, France}"", '\\affiliation{Cosmic Dawn Center (DAWN), Niels Bohr Institute, University of Copenhagen, Jagtvej 128, K{\\o}benhavn N, DK-2200, Denmark}', '\\affiliation{David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada}', '\\affiliation{Dunlap Institute for Astronomy and Astrophysics, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada}', '\\affiliation{Waseda Research Institute for Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1 Okubo, Shinjuku, Tokyo 169-8555, Japan}', '\\affiliation{Department of Astronomy, The University of Texas at Austin, 2515 Speedway, Stop C1400, Austin, TX 78712, USA}', '\\affiliation{Cosmic Frontier Center, The University of Texas at Austin, Austin, TX 78712, USA}', '\\affiliation{Department of Astronomy, University of Texas, Austin, TX 78712, USA}', '\\affiliation{Weinberg Institute for Theoretical Physics, University of Texas, Austin, TX 78712, USA}', '\\affiliation{Cosmic Frontier Center, The University of Texas at Austin, Austin, TX 78712, USA}', ""\\affiliation{Department of Physics, Ben-Gurion University of the Negev, P.O. Box 653, Be'er-Sheva 84105, Israel}"", '\\affiliation{Department of Astrophysical Sciences, Princeton University, 4 Ivy Lane, Princeton, NJ 08544, USA}', '\\affiliation{Department of Astronomy, The University of Texas at Austin, Austin, TX 78712, USA}', '\\affiliation{Cosmic Frontier Center, The University of Texas at Austin, Austin, TX 78712, USA}', '\\affiliation{Department of Astronomy, University of Texas, Austin, TX 78712, USA}']"
Selected Results on Variable Stars Observed by TESS,"[""$^{1}$ \\quad HUN-REN Research Centre for Astronomy and Earth Sciences, Konkoly Observatory, MTA Centre of Excellence, Konkoly Thege Mikl\\'os \\'ut 15-17., H-1121 Budapest, Hungary; bognar.zsofia@csfk.org; sodor.adam@csfk.org}""]"
"REBELS-MOSFIRE: Weak CIII] Emission is Typical Among Extremely UV-bright, Massive Galaxies at $z\sim7$",[]
Spectroscopic analysis of hydrogen and silicon in bright fireballs: New insights into meteoroid composition,"['Fri\\v{c}ova 298, 251 65 Ond\\v{r}ejov, Czech Republic\\\\']"
Sailing to the next safe harbour in our trip to the early Universe: The massive star population of metal-poor galaxies,"['\\address{$^1$Leibniz-Institut f\\""ur Astrophysik Potsdam, An der Sternwarte 16, D-14482 Potsdam, Germany}', ""\\address{$^2$Centro de Astrobiolog\\'ia, CSIC-INTA. Crtra. de Torrej\\'on a Ajalvir km 4., E-28850 Torrej\\'on de Ardoz (Madrid), Spain}"", '\\address{$^3$Departamento de Astrofísica, Universidad de La Laguna, 38205, La Laguna, Tenerife, Spain}', '\\address{$^4$Instituto de Astrofísica de Canarias, 38200, La Laguna, Tenerife, Spain}', '\\address{$^5$Zentrum für Astronomie der Universität Heidelberg, Astronomisches Rechen-Institut, Mönchhofstr. 12–14, 69120, Heidelberg, Germany}', '\\address{$^6$Centre for Extragalactic Astronomy, Department of Physics, Durham University, Durham, UK}', '\\address{$^7$Institute for Computational Cosmology, Department of Physics, University of Durham, Durham, UK}', '\\address{$^8$Departamento de Física Aplicada, Facultad de Ciencias, Universidad de Alicante, Carretera de San Vicente s/n, 03690 San Vicente del Raspeig, Spain}', '\\address{$^9$Instituto Universitario de Investigación Informática, Universidad de Alicante, San Vicente del Raspeig, Spain}', '\\address{$^{10}$Armagh Observatory, College Hill, Armagh, BT61 9DG Northern Ireland, UK}', '\\address{$^{10}$Armagh Observatory, College Hill, Armagh, BT61 9DG Northern Ireland, UK}']"
Granulation signatures in 3D hydrodynamical simulations: evaluating background model performance using a Bayesian nested sampling framework,[]
Why the Northern Hemisphere Needs a 30-40 m Telescope and the Science at Stake: Key Targets of Opportunity on Gas and Ice Giants and their satellites,"['\\affil[1]{Escuela de Ingeniería de Bilbao, Universidad del País Vasco UPV/EHU, Bilbao, Spain.}', '\\affil[2]{School of Physics and Astronomy, University of Leicester, Leicester, UK.}', '\\affil[3]{LIRA, Observatoire de Paris, CNRS, Université PSL, Meudon, France.}', '\\affil[4]{CNRS, Laboratoire Lagrange, Nice, France}', '\\affil[5]{Atmospheric, Oceanic and Planetary Physics, Department of Physics, University of Oxford, UK}', '\\affil[6]{Solar System Science and Exploration Division, Southwest Research Institute, Boulder, CO, USA.}', '\\affil[7]{Facultad de Ingeniería y Ciencias, Universidad Adolfo Ibáñez, Santiago, Chile.}', '\\affil[8]{Instituto de Astrofísica de Canarias - IAC, Tenerife, Spain}', '\\affil[9]{Departamento de Astrofísica, Universidad de La Laguna, Tenerife, Spain}', '\\affil[10]{INAF-OAPD Astronomical Observatory of Padova, Padova, Italy}', 'Universidad de Oviedo, Spain}', '\\affil[12]{Department of Physics, University of Warwick, Coventry,UK}', '\\affil[13]{Instituto Nacional de Técnica Aeroespacial (INTA), Madrid, Spain.}']"
Detection and characterisation of submm transient sources with a large single-dish telescope,[]
The 2020 Superburst of 4U 1608-522 and its impact on the accretion disk,"['$^{4}$School of Physics, Georgia Institute of Technology, Atlanta, 30332, USA\\\\', '$^{4}$School of Physics, Georgia Institute of Technology, Atlanta, 30332, USA\\\\', '$^{5}$Center for Relativistic Astrophysics, School of Physics, Georgia Institute of Technology, 837 State Street, Atlanta, GA 30332-0430, USA\\\\', '$^{5}$Center for Relativistic Astrophysics, School of Physics, Georgia Institute of Technology, 837 State Street, Atlanta, GA 30332-0430, USA\\\\', '$^{6}$Department of Physical Science, Aoyama Gakuin University, 5-10-1 Fuchinobe, Chuo-ku, Sagamihara, Kanagawa 252-5258, Japan \\\\', '$^{7}$School of Physics and Astronomy, University of Southampton, Southampton SO17 1BJ, UK\\\\', '$^{8}$DTU Space, Technical University of Denmark, Elektrovej 327-328, DK-2800 Lyngby, Denmark\\\\', ""$^{9}$Department of Physics, McGill University, 3600 rue University, Montr\\'{e}al, QC H3A 2T8, Canada\\\\"", ""$^{10}$Trottier Space Institute, McGill University, 3550 rue University, Montr\\'{e}al, QC H3A 2A7, Canada\\\\"", '$^{11}$Dipartimento di Fisica, Universit\\`a degli Studi di Cagliari, SP Monserrato-Sestu, KM 0.7, Monserrato, 09042 Italy \\\\', '$^{12}$International Center for Hadron Astrophysics, Chiba University, 1-33 Yayoi, Inage, Chiba 263-8522, Japan \\\\']"
Unveiling the Sources of X-ray Luminosity in DESI Galaxy Groups: Insights from the SRG/eROSITA All-Sky Survey,"[""\\affiliation{Department of Astronomy, School of Physics and Astronomy, and Shanghai Key Laboratory for Particle Physics and Cosmology, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}"", ""\\affiliation{Department of Astronomy, School of Physics and Astronomy, and Shanghai Key Laboratory for Particle Physics and Cosmology, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}"", ""\\affiliation{State Key Laboratory of Dark Matter Physics, Tsung-Dao Lee Institute, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}"", '\\affiliation{Department of Astronomy, University of Science and Technology of China, Hefei 230026, People’s Republic of China}', '\\affiliation{School of Astronomy and Space Science, University of Science and Technology of China, Hefei 230026, People’s Republic of China}', '\\affiliation{Department of Astronomy, University of Science and Technology of China, Hefei 230026, People’s Republic of China}', '\\affiliation{School of Astronomy and Space Science, University of Science and Technology of China, Hefei 230026, People’s Republic of China}', '\\affiliation{Max-Planck-Institut f\\""ur extraterrestrische Physik (MPE), Gie\\ss{}enbachstra\\ss{}e 1, D-85748 Garching bei M\\""unchen, Germany}', ""\\affiliation{Institute for Frontiers in Astronomy and Astrophysics, Beijing Normal University, Beijing 102206, People's Republic of China}"", '\\affiliation{Max-Planck-Institut f\\""ur extraterrestrische Physik (MPE), Gie\\ss{}enbachstra\\ss{}e 1, D-85748 Garching bei M\\""unchen, Germany}', '\\affiliation{Max-Planck-Institut f\\""ur extraterrestrische Physik (MPE), Gie\\ss{}enbachstra\\ss{}e 1, D-85748 Garching bei M\\""unchen, Germany}', ""\\affiliation{Department of Astronomy, Xiamen University, Xiamen, Fujian 361005, People's Republic of China}"", ""\\affiliation{Institute for Astronomy, School of Physics, Zhejiang University, Hangzhou 310027, People's Republic of China}"", ""\\affiliation{Center for Cosmology and Computational Astrophysics, Zhejiang University, Hangzhou 310027, People's Republic of China}"", ""\\affiliation{Purple Mountain Observatory, 10 Yuan Hua Road, Nanjing 210034, People's Republic of China}"", ""\\affiliation{State Key Laboratory of Dark Matter Physics, Tsung-Dao Lee Institute, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}"", ""\\affiliation{Department of Astronomy, School of Physics and Astronomy, and Shanghai Key Laboratory for Particle Physics and Cosmology, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}"", ""\\affiliation{State Key Laboratory of Dark Matter Physics, Tsung-Dao Lee Institute, Shanghai Jiao Tong University, Shanghai 200240, People's Republic of China}""]"
